analysisWdid,analysisStructureName,locationWdid,locationStructure,sum_wtd_count
3903922,CHERRY CREEK POND NO 1,3900661,SAINT NO 2 DITCH,299.333
3903954,THOMAS RESERVOIR,3900661,SAINT NO 2 DITCH,299.333
3903923,CHERRY CREEK POND NO 2,3900661,SAINT NO 2 DITCH,299.333
4503627,SUSAN STOCK WATER PONDS,4500793,TAUGHENBAUGH DITCH,191.219
4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH,155.219
3803959,BUCK POINT RANCH RES 2,3801148,KEETON & EMISON DITCH,136.0
3803970,BUCK POINT RANCH RES 1,3801148,KEETON & EMISON DITCH,136.0
3603575,CLINTON GULCH RESERVOIR,3604512,DILLON RESERVOIR,130.084
4500749,RODERICK DITCH,4500823,WILLIAMS DITCH NO 1,111.0
4503552,BEAVER DAM RESERVOIR,4500823,WILLIAMS DITCH NO 1,111.0
3904014,DODDS POND,3903508,RIFLE GAP RESERVOIR,105.333
3903994,RAYMOND POND,3903508,RIFLE GAP RESERVOIR,105.333
3903997,LEECH POND NO 2,3903508,RIFLE GAP RESERVOIR,105.333
3903935,KATT POND NO 1,3903508,RIFLE GAP RESERVOIR,105.333
3904005,ZALESNY POND,3903508,RIFLE GAP RESERVOIR,105.333
3900649,EAST RIFLE CR PL NO 2,3903508,RIFLE GAP RESERVOIR,105.333
3903596,AARON'S LOWER POND,3903508,RIFLE GAP RESERVOIR,105.333
3903531,DBS POND NO 1,3903508,RIFLE GAP RESERVOIR,105.333
3903996,LEECH POND NO 1,3903508,RIFLE GAP RESERVOIR,105.333
3903532,DBS POND NO 2,3903508,RIFLE GAP RESERVOIR,105.333
3903540,ANDERSON POND NO 1,3903508,RIFLE GAP RESERVOIR,105.333
3903541,ANDERSON POND NO 2,3903508,RIFLE GAP RESERVOIR,105.333
3903552,SHOP CREEK POND,3903508,RIFLE GAP RESERVOIR,105.333
3903594,AARON'S WATER HOLE,3903508,RIFLE GAP RESERVOIR,105.333
3903595,AARON'S FISH POND,3903508,RIFLE GAP RESERVOIR,105.333
3904014,DODDS POND,3900574,GRAND TUNNEL DITCH,101.0
3904005,ZALESNY POND,3900574,GRAND TUNNEL DITCH,101.0
3903997,LEECH POND NO 2,3900574,GRAND TUNNEL DITCH,101.0
3903994,RAYMOND POND,3900574,GRAND TUNNEL DITCH,101.0
3903996,LEECH POND NO 1,3900574,GRAND TUNNEL DITCH,101.0
3903532,DBS POND NO 2,3900574,GRAND TUNNEL DITCH,101.0
3903596,AARON'S LOWER POND,3900574,GRAND TUNNEL DITCH,101.0
3903595,AARON'S FISH POND,3900574,GRAND TUNNEL DITCH,101.0
3903594,AARON'S WATER HOLE,3900574,GRAND TUNNEL DITCH,101.0
3903541,ANDERSON POND NO 2,3900574,GRAND TUNNEL DITCH,101.0
3903540,ANDERSON POND NO 1,3900574,GRAND TUNNEL DITCH,101.0
3903552,SHOP CREEK POND,3900574,GRAND TUNNEL DITCH,101.0
3903531,DBS POND NO 1,3900574,GRAND TUNNEL DITCH,101.0
3903508,RIFLE GAP RESERVOIR,3900574,GRAND TUNNEL DITCH,101.0
3900649,EAST RIFLE CR PL NO 2,3900574,GRAND TUNNEL DITCH,101.0
3900563,GRASS VALLEY CANAL,3900574,GRAND TUNNEL DITCH,101.0
3903935,KATT POND NO 1,3900574,GRAND TUNNEL DITCH,101.0
3603575,CLINTON GULCH RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,96.0
3607293,TOWN OF BRECKENRIDGE WHITEWATER PARK,3604512,DILLON RESERVOIR,65.042
3603694,ARAPAHOE BASIN SNOWMAKING RESERVOIR,3604512,DILLON RESERVOIR,65.042
3603690,BROOKS SNIDER POND,3604512,DILLON RESERVOIR,65.042
3603656,YOSUICHI RESERVOIR,3604512,DILLON RESERVOIR,65.042
3603624,SWAN RIVER WATER SYSTEM PONDS,3603543,GREEN MOUNTAIN RESERVOIR,64.0
3600671,INDEPENDENT BLUE DITCH,3603543,GREEN MOUNTAIN RESERVOIR,64.0
3604923,CLIMAX INTEGRATED WATER SYSTEM,3603543,GREEN MOUNTAIN RESERVOIR,64.0
3603694,ARAPAHOE BASIN SNOWMAKING RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,64.0
3600649,HAMILTON DAVIDSON DITCH,3603543,GREEN MOUNTAIN RESERVOIR,64.0
3603583,HEIT RANCH RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,64.0
4503576,BATTLEMENT NO 5 RES,4500514,BATTLEMENT DITCH,56.0
4503575,BATTLEMENT NO 4 RES,4500514,BATTLEMENT DITCH,56.0
4503574,BATTLEMENT NO 3 RES,4500514,BATTLEMENT DITCH,56.0
3603613,SWEETWATER POND NO 5,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603589,MIN LAKE MOHAWK  NO 7,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603570,CON-HOOSIER UPPER BLUE LAKE,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603573,MIN LAKE BOULDER LAKE,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603574,MIN LAKE CLIFF LAKE,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603584,MIN LAKE LOST LAKE,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603585,MIN LAKE LOWER WHEELER,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603586,MIN LAKE MOHAWK NO 2,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603587,MIN LAKE MOHAWK NO 5,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603588,MIN LAKE MOHAWK NO 6,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603592,SHANE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603591,MIN LAKE SALMON LAKE,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3604690,CON-HOOSIER SYS MCCULLOUGH DITCH,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603593,MIN LAKE SLATE LAKE NO 1,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603594,MIN LAKE UPPER WHEELER,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603614,SWEETWATER POND NO 6,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603595,VALLEY OF THE BLUE RESERVOIR 1,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3607293,TOWN OF BRECKENRIDGE WHITEWATER PARK,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603596,BILLS RANCH LAKE,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3604699,CON-HOOSIER TUNNEL,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3604696,CON-HOOSIER - DITCH CLAIM 2,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603569,UPPER BLACK CREEK RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603565,REYNOLDS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603555,LOST LAKE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3602033,MIN FLOW SNAKE RIVER LOW - NORTH FORK TO DILLON,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3600687,KIRKWOOD DITCH,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3600734,MCKAY DITCH,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3600780,PLUNGER DITCH,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3600796,SAUMS DITCH,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3600830,SUPPLY CANAL NO 1 CLINTON,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3601044,BRECKENRIDGE SKI AREA PUMP PLANT & PIPELINE,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3601058,VIDLER TUNNEL UNIT HDGT D,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3601085,COPPER MTN WEST LAKE PIPELINE 1,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3601100,BLUE RIVER VALLEY RANCH RESERVOIR DIVERSION,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3602030,MIN FLOW BLUE RIVER 3 - SWAN RIVER UP TO POND,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3602037,MIN FLOW BLUE RIVER 4 - SWAN RIVER TO DILLON,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603543,GREEN MOUNTAIN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3602043,MIN FLOW BLUE RIVER 5 - DILLON TO STRAIGHT CK,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3602044,MIN FLOW BLUE RIVER 6 - STRAIGHT CK TO WILLOW CK,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3602045,MIN FLOW BLUE RIVER 7 - ROCK CK TO WILLOW CK,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3602046,MIN FLOW BLUE RIVER 8 - ROCK CK TO BOULDER CK,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3602047,MIN FLOW BLUE RIVER 9 - BOULDER CK TO SLATE CK,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3602048,MIN FLOW BLUE RIVER 10 - SLATE CK TO GMR,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603533,BLACK LAKE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603534,BOBO STRAIT RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603539,BEARDSLEY NO 1 POND,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603542,GOOSE PASTURE TARN,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3604692,CON-HOOSIER - EAST HOOSIER DITCH CLAIM 1,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603688,TRENT PARK POND,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3604688,CON-HOOSIER SYS DITCH INTERCEPTED FLOWS,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603670,EAGLES NEST GOLF COURSE NO16 EAST POND,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603690,BROOKS SNIDER POND,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603610,SWEETWATER POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3604687,CON-HOOSIER SYS CRYSTAL DITCH,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603686,WINEGARD POND 4,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603685,WINEGARD POND 3,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603684,WINEGARD POND 2,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603683,WINEGARD POND 1,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603680,HOUSE POND 1,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603679,PUMP POND,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603678,SOUTH POND,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603673,COUNIHAN POND,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603672,LAKE LACY,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603669,EAGLES NEST GOLF COURSE NO12 POND,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603644,DUNHAM POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603668,EAGLES NEST GOLF COURSE NO 9 NORTH POND,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603667,EAGLES NEST GOLF COURSE NO 9 SOUTH POND,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603666,EAGLES NEST GOLF COURSE NO 7 POND,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603665,EAGLES NEST GOLF COURSE NO4 NORTH POND,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603664,EAGLES NEST GOLF COURSE NO 4 SOUTH POND,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603662,EAGLES NEST GOLF COURSE NO1 POND,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603657,SANDERS POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603611,SWEETWATER POND NO 3,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603656,YOSUICHI RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603655,BARBER POND,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603652,FAUSEL POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603651,FAUSEL POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603638,UPPER SLATE LAKE,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603606,OFFICERS GULCH POND,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603691,BENSON RANCH POND,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603636,EAGLES NEST RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3604684,BLUE RIVER DIVERSION PROJECT,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3604683,CON-HOOSIER SYS BLUE RIVER DITCH,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3604512,DILLON RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603701,TRIPLE CREEK POND NO 7,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603615,SWEETWATER POND NO 7,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603616,SWEETWATER POND NO 8,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603700,TRIPLE CREEK POND NO 6,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603617,SWEETWATER POND NO 9,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603699,TRIPLE CREEK POND NO 5,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603612,SWEETWATER POND NO 4,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603625,LAKE ALVIN,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603635,WYLER RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603698,TRIPLE CREEK POND NO 4,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603599,SAWMILL RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603605,MIN LAKE MIRROR LAKE,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603693,MELODY LODGE POND,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603692,OFF GUL RP RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,32.0
3603645,DUNHAM POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,32.0
4503683,SMITH UPPER SPRING POND,4500790,TALLMADGE AND GIBSON D,26.0
4500790,TALLMADGE AND GIBSON D,4500790,TALLMADGE AND GIBSON D,26.0
4503576,BATTLEMENT NO 5 RES,4500625,HEWITT AND MILBURN DITCH,23.0
4503575,BATTLEMENT NO 4 RES,4500625,HEWITT AND MILBURN DITCH,23.0
4503574,BATTLEMENT NO 3 RES,4500625,HEWITT AND MILBURN DITCH,23.0
4503576,BATTLEMENT NO 5 RES,4500732,R F DITCH,21.0
4503575,BATTLEMENT NO 4 RES,4500732,R F DITCH,21.0
4503574,BATTLEMENT NO 3 RES,4500732,R F DITCH,21.0
3803844,MARTIN RESERVOIR,3800557,BUCK FARM DITCH,17.0
3803871,BABBISH GULCH RESERVOIR,3800557,BUCK FARM DITCH,17.0
4500584,EAST DIVIDE CREEK DITCH,4500790,TALLMADGE AND GIBSON D,13.0
4503520,ROSE POND NO 10,4500790,TALLMADGE AND GIBSON D,13.0
4503521,BALDY RESERVOIR,4500790,TALLMADGE AND GIBSON D,13.0
4503688,TOLINI POND NO 5,4500790,TALLMADGE AND GIBSON D,13.0
4503689,TOLINI POND NO 1,4500790,TALLMADGE AND GIBSON D,13.0
4503690,TOLINI POND NO 2,4500790,TALLMADGE AND GIBSON D,13.0
4503691,TOLINI POND NO 3,4500790,TALLMADGE AND GIBSON D,13.0
4503695,ALSBURY RESERVOIR,4500790,TALLMADGE AND GIBSON D,13.0
4503698,TOLINI POND NO 6,4500790,TALLMADGE AND GIBSON D,13.0
4503692,TOLINI POND NO 4,4500790,TALLMADGE AND GIBSON D,13.0
3703816,BORAH LAKE,3700539,CHATFIELD BARTHOLOMEW D,13.0
4503714,TWIN POND,4500790,TALLMADGE AND GIBSON D,13.0
3703840,GYPSUM CRWD3 RESERVOIR,3700539,CHATFIELD BARTHOLOMEW D,13.0
3704052,BRIGHTWATER CLUB POND NO. 5,3700539,CHATFIELD BARTHOLOMEW D,13.0
3704051,BRIGHTWATER CLUB POND NO. 4,3700539,CHATFIELD BARTHOLOMEW D,13.0
3704050,BRIGHTWATER CLUB POND NO. 3,3700539,CHATFIELD BARTHOLOMEW D,13.0
3703883,VANHORN RESERVOIR,3700539,CHATFIELD BARTHOLOMEW D,13.0
3703863,N MILLER RESERVOIR,3700539,CHATFIELD BARTHOLOMEW D,13.0
3703842,HELLSHOLE RESERVOIR,3700539,CHATFIELD BARTHOLOMEW D,13.0
3703851,LOST LAKE,3700539,CHATFIELD BARTHOLOMEW D,13.0
3703836,ERICKSON LK RESERVOIR,3700539,CHATFIELD BARTHOLOMEW D,13.0
3703822,CHERRY LAKE,3700539,CHATFIELD BARTHOLOMEW D,13.0
3703811,BEAR GUL RES,3700539,CHATFIELD BARTHOLOMEW D,13.0
3703591,WILKINSON RESERVOIR,3700539,CHATFIELD BARTHOLOMEW D,13.0
3703540,MIN LAKE BORAH,3700539,CHATFIELD BARTHOLOMEW D,13.0
3703520,L E D E RESERVOIR,3700539,CHATFIELD BARTHOLOMEW D,13.0
3803895,VALANA K RESERVOIR NO 1,3800616,CRAMER DITCH,6.0
3800880,MOUNT SOPRIS DITCH,3800616,CRAMER DITCH,6.0
3804292,ANDLINGER LOWER POND,3800616,CRAMER DITCH,6.0
3803730,HUTCHINS BROTHERS RES 1,3800616,CRAMER DITCH,6.0
3803731,HUTCHINS BROTHERS RES 2,3800616,CRAMER DITCH,6.0
3803848,METCALF POND,3800616,CRAMER DITCH,6.0
3804450,VAGNEUR AUGMENTATION POND,3800616,CRAMER DITCH,6.0
3804070,OYS POND,3800616,CRAMER DITCH,6.0
3804120,MCCABE POND NO 7,3800616,CRAMER DITCH,6.0
3804291,ANDLINGER UPPER POND,3800616,CRAMER DITCH,6.0
3804134,MCCABE POND NO 21,3800616,CRAMER DITCH,6.0
3804132,MCCABE POND NO 19,3800616,CRAMER DITCH,6.0
3804131,MCCABE POND NO 18,3800616,CRAMER DITCH,6.0
3804126,MCCABE POND NO 13,3800616,CRAMER DITCH,6.0
3804125,MCCABE POND NO 12,3800616,CRAMER DITCH,6.0
3804124,MCCABE POND NO 11,3800616,CRAMER DITCH,6.0
3804123,MCCABE POND NO 10,3800616,CRAMER DITCH,6.0
3804122,MCCABE POND NO 9,3800616,CRAMER DITCH,6.0
3804121,MCCABE POND NO 8,3800616,CRAMER DITCH,6.0
3804086,PACO POND,3800616,CRAMER DITCH,6.0
3803632,DRY CREEK POND NO. 1,3800616,CRAMER DITCH,6.0
3804119,MCCABE POND NO 6,3800616,CRAMER DITCH,6.0
3804118,MCCABE POND NO 5,3800616,CRAMER DITCH,6.0
3804116,MCCABE POND NO 3,3800616,CRAMER DITCH,6.0
3804117,MCCABE POND NO 4,3800616,CRAMER DITCH,6.0
4503627,SUSAN STOCK WATER PONDS,4500768,SMITH AND NEVE DITCH,4.0
4503576,BATTLEMENT NO 5 RES,4500638,HUNTLEY DITCH,3.0
4503574,BATTLEMENT NO 3 RES,4500638,HUNTLEY DITCH,3.0
4503574,BATTLEMENT NO 3 RES,4500706,MUSCONETCONG DITCH,3.0
4500793,TAUGHENBAUGH DITCH,4500641,J A CLARK DITCH,3.0
4503575,BATTLEMENT NO 4 RES,4500638,HUNTLEY DITCH,3.0
4503575,BATTLEMENT NO 4 RES,4500706,MUSCONETCONG DITCH,3.0
4503627,SUSAN STOCK WATER PONDS,4500641,J A CLARK DITCH,3.0
4503576,BATTLEMENT NO 5 RES,4500706,MUSCONETCONG DITCH,3.0
4503574,BATTLEMENT NO 3 RES,4500758,SHUTT DITCH,2.0
4503576,BATTLEMENT NO 5 RES,4500758,SHUTT DITCH,2.0
4503575,BATTLEMENT NO 4 RES,4500758,SHUTT DITCH,2.0
4503627,SUSAN STOCK WATER PONDS,4500766,SMITH DITCH,1.0
4500793,TAUGHENBAUGH DITCH,4500766,SMITH DITCH,1.0
